Gene	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
ITGA4	185.3422599	221.3487129	315.4106193	356.062039	391.7375881	222.7365861	227.5175171	208.6198723
ITGA5	1251.37981	1413.637674	1691.066961	1617.003545	1605.205976	942.6212322	897.603355	997.630928
ITGA6	1110.775337	1283.180944	1754.315529	1551.859363	1955.627491	1276.726111	1191.610009	1187.528504
ITGA7	200.0418185	238.4577922	270.4708477	302.5188752	246.3662175	175.5164298	211.9341255	252.7509992
ITGA8	148.9129192	174.298745	190.5779204	156.1675609	197.399019	105.1316686	99.73370611	89.59956056
ITGA9	94.58846369	101.5851581	148.9670207	126.7188209	151.4922704	71.27570754	103.8892772	82.91302619
ITGAD	1.278222482	3.207952361	3.328871971	2.677158188	3.060449907	0	1.038892772	0
ITGAE	734.9779273	729.2745034	601.6936088	603.2529783	593.7272819	753.7406073	717.8749055	742.2053151
ITGAL	3.834667447	5.346587269	10.81883391	13.38579094	18.36269944	6.23662441	3.116678316	6.68653437
ITGAM	32.5946733	18.17839671	18.30879584	16.95533519	15.30224953	10.69135613	11.42782049	12.03576187
ITGAV	1992.109739	2181.407606	2077.21611	1932.908211	2425.406551	2141.835012	2094.407828	1971.190332
ITGAX	1.278222482	3.207952361	2.496653979	0.892386063	0	0	2.077785544	1.337306874
ITGB1	5022.136133	5102.782889	4137.78786	3710.541248	4477.438214	3416.77923	3139.533957	3205.524577
ITGB1BP1	1138.25712	1091.77312	954.5540378	933.4358214	875.2886734	1208.123243	1186.415546	1168.806208
ITGB1BP2	15.97778103	17.10907926	13.31548789	20.52487944	9.181349721	11.58230248	13.50560604	22.73421686
ITGB1BP3	11.50400234	14.97044435	42.44311764	49.08123344	42.8462987	35.63785377	24.93342653	40.11920622
ITGB2	4.473778688	0	1.664435986	1.784772125	3.060449907	1.781892689	3.116678316	1.337306874
ITGB3	20.45155972	16.03976181	32.45650172	35.6954425	42.8462987	27.61933667	27.01121207	26.74613748
ITGB3BP	1128.031341	1144.169675	1172.595152	1110.128262	1308.342335	1220.596492	1182.259975	1103.278171
ITGB4	35.15111826	34.21815852	69.9063114	60.68225225	56.61832328	32.96501474	38.43903256	45.46843372
ITGB5	1042.390434	1070.386771	1048.594671	1046.768851	951.7999211	890.9463443	833.1920031	857.2137062
ITGB6	0	1.069317454	1.664435986	3.56954425	0	0	0	2.674613748
ITGB7	1.917333723	1.069317454	1.664435986	0	0	0.890946344	1.038892772	0
ITGB8	33.87289578	33.14884107	103.1950311	98.16246688	111.7064216	73.94854658	76.87806513	80.23841244
ITGBL1	0	0	0	0	1.530224953	0	2.077785544	0
ITIH1	1.917333723	3.207952361	2.496653979	1.784772125	0	2.672839033	0	0
ITIH2	0.639111241	0	0	0.892386063	0	0	0	0
ITIH3	0.639111241	0	0.832217993	1.784772125	0	0	3.116678316	1.337306874
ITIH4	77.97157142	50.25792032	35.78537369	32.12589825	42.8462987	44.54731721	50.90574583	58.84150246
ITIH5	31.95556206	24.59430144	50.76529756	61.57463832	55.08809833	19.60081957	23.89453376	22.73421686
ITIH6	12.14311358	9.623857083	10.81883391	3.56954425	6.120899814	4.454731721	8.311142176	6.68653437
ITK	1.917333723	2.138634907	2.496653979	0.892386063	1.530224953	0.890946344	1.038892772	0
ITLN1	0	0	0	0.892386063	0	0	0	0
ITLN2	0	0	0.832217993	0	4.59067486	0	0	0
ITM2A	2.556444964	0	0	0.892386063	1.530224953	0.890946344	1.038892772	2.674613748
ITM2B	2348.733811	2414.51881	2613.164498	2404.980439	2564.657022	2378.826739	2395.686732	2153.064067
ITM2C	2536.632516	2582.401651	2247.820799	2371.069768	2074.985037	1898.60666	1901.173773	1976.53956
ITPA	809.1148313	735.6904082	658.2844323	616.6387692	552.4112082	677.1192217	622.2967704	671.3280507
ITPK1	1245.627809	1173.041247	897.1309963	961.0997894	818.6703501	1370.275478	1324.588284	1283.814599
ITPK1-AS1	0.639111241	0	0	0	0	0	0	0
ITPKA	89.47557376	85.5453963	101.5305951	103.5167833	97.93439702	86.4217954	107.0059555	115.0083912
ITPKB	628.24635	613.7882184	727.3585257	747.8195204	690.131454	713.6480218	741.7694392	727.4949394
ITPKC	564.9743371	541.0746316	486.0153078	464.0407525	425.4025371	497.1480601	438.4127498	422.5889722
ITPR1	1028.329987	979.4947876	907.9498302	861.1525504	902.8327226	661.9731338	707.4859777	684.7011195
ITPR2	825.7317235	856.5232804	967.8695257	873.6459552	1081.869042	926.5841981	910.0700683	817.0945
ITPR3	569.4481158	649.0756944	1080.218955	1077.109978	1025.250719	648.6089386	625.4134487	778.3126007
ITPRIP	362.3760737	363.5679343	443.5721902	509.5524417	387.1469132	407.1624793	384.3903256	426.6008928
ITPRIPL1	414.7831955	460.8758226	520.1362455	524.7230048	508.0346846	511.4032016	509.0574583	502.8273846
ITPRIPL2	1060.92466	1104.60493	1210.87718	1268.972981	1328.23526	985.3866568	1061.748413	1033.738214
ITSN1	1831.053706	1788.9681	1586.207494	1553.644135	1560.829453	1763.182815	1866.890311	1829.435804
ITSN2	1213.672247	1250.032103	1254.152515	1117.26735	1250.193787	1141.302267	1136.548693	1242.358086
IVD	2043.877749	1945.088448	1603.684072	1658.053304	1372.611783	1895.933821	1832.60685	1896.301147
IVL	0	0	0	0	0	0	1.038892772	0
IVNS1ABP	2342.98181	2450.875604	3675.906874	3638.257977	3970.933754	2798.462467	2781.115951	2768.225229
IWS1	2279.709797	2250.91324	2166.263435	2038.209767	2313.70013	2108.869997	2230.502781	2102.246406
IYD	0.639111241	0	0	0.892386063	0	0	0	0
IZUMO1	19.17333723	19.24771417	34.9531557	33.01828431	36.72539888	49.00204894	52.98353137	56.16688871
IZUMO2	0	0	0.832217993	0	0	0	0	0
IZUMO4	15.97778103	21.38634907	24.96653979	19.63249338	19.8929244	40.98353184	14.54449881	33.43267185
JAG1	1224.537138	1279.972992	1165.937408	1095.850085	1152.25939	816.9977977	816.5697188	799.7095106
JAG2	710.6917001	832.9982964	710.7141659	771.021558	729.9173028	718.9936998	700.2137283	833.1421825
JAGN1	1251.37981	1177.318517	1053.587979	1071.755661	986.995095	1139.520374	1172.90994	1131.361615
JAK1	3736.883427	3685.937263	2867.823203	2850.281084	3193.579478	2826.081804	2955.649936	2853.812869
JAK2	256.2836077	243.8043794	256.3231418	248.0833254	295.333416	252.1378154	256.6065147	256.7629198
JAK3	34.51200702	54.53519014	152.2958927	165.9838076	159.1433952	79.29422464	99.73370611	97.6234018
JAKMIP1	81.16712762	91.96130102	140.6448408	151.7056306	128.5388961	78.4032783	102.8503844	92.2741743
JAKMIP2	44.73778688	40.63406324	65.74522143	60.68225225	65.799673	76.62138561	88.30588562	90.93686743
JAKMIP3	7.669334893	9.623857083	11.6510519	18.74010731	21.42314935	8.018517099	9.350034948	12.03576187
JAM2	28.12089461	43.8420156	58.2552595	60.68225225	74.98102272	34.74690743	29.08899762	22.73421686
JAM3	1138.25712	1121.714009	1867.497176	1766.032018	1879.116243	1622.413293	1533.405731	1548.60136
JARID2	2422.231604	2538.559635	2589.030176	2600.412986	2576.898822	2396.645666	2349.97545	2341.624336
JAZF1	542.6054437	552.8371236	615.0090967	659.4733002	671.7687546	514.966987	540.2242414	541.609284
JAZF1-AS1	1.917333723	1.069317454	4.161089964	1.784772125	3.060449907	3.563785377	3.116678316	2.674613748
JDP2	90.114685	84.47607884	118.174955	129.3959791	113.2366466	74.83949292	70.6447085	97.6234018
JHDM1D	1949.289285	2023.148622	2121.323664	1969.49604	2281.565406	2050.958485	2144.274681	2058.115279
JKAMP	520.8756615	488.6780763	902.1243042	952.1759287	951.7999211	952.421642	917.3423177	867.9121612
JMJD1C	1863.648379	1772.928338	1962.370027	1857.055396	2209.644833	1646.468844	1799.362281	1660.935137
JMJD4	1215.589581	1121.714009	1027.789221	1062.8318	918.1349721	1347.110873	1257.060254	1263.754996
JMJD5	227.5236018	194.6157766	196.4034463	178.4772125	174.4456447	206.6995519	168.3006291	205.9452586
JMJD6	1468.038521	1466.034229	1345.696494	1294.852177	1193.575464	1349.783712	1290.304823	1266.42961
JMJD7	38.34667447	53.46587269	51.59751556	56.22032194	55.08809833	40.98353184	49.86685306	49.48035434
JMJD7-PLA2G4B	0.639111241	1.069317454	0	0	0	0	0	0
JMJD8	1584.995878	1463.895594	1296.595633	1342.148638	1032.901844	1378.293995	1341.210569	1410.858752
JMY	1907.107944	2006.039543	2195.391065	2140.834164	2391.741602	2004.629275	2177.51925	1919.035364
JOSD1	1840.001263	1823.186259	1924.087999	1944.50923	1964.80884	2062.540787	2147.39136	2237.3144
JOSD2	321.4729543	292.9929823	207.2222802	200.7868641	163.73407	327.8682547	278.4232629	286.183671
JPH1	556.665891	579.5700599	781.4526953	749.6042925	775.8240514	698.5019339	659.6969102	671.3280507
JPH2	1.278222482	1.069317454	0.832217993	2.677158188	3.060449907	0.890946344	1.038892772	2.674613748
JPH3	396.8880807	428.7962989	355.3570829	421.2062215	393.267813	365.2880012	370.8847196	395.8428347
JPH4	6.391112411	5.346587269	16.64435986	14.278177	22.9533743	15.14608785	15.58339158	17.38498936
JPX	244.1404941	210.6555384	216.3766781	258.7919581	223.4128432	267.2839033	258.6843002	248.7390786
JRK	1942.259062	1888.414623	2203.713245	2088.183386	1899.009167	1750.709567	1735.989822	1857.519248
JRKL	823.1752786	850.1073757	1099.359969	1047.661237	1277.737836	865.9998466	852.9309658	938.7894255
JSRP1	0.639111241	3.207952361	2.496653979	1.784772125	0	0.890946344	1.038892772	0
JTB	3191.721538	3105.297886	2538.264878	2649.49422	2316.76058	3097.820439	3022.139074	2951.436271
JUN	12874.25684	12551.64827	13532.69678	14229.09577	13335.91047	9945.634041	9954.670541	9859.963582
JUNB	963.7797516	1164.486707	733.1840517	772.8063302	745.2195523	643.2632606	616.0634138	548.2958183
JUND	3280.558001	3108.505838	2206.209899	2556.686069	2130.073135	2356.553081	2400.881196	2324.239347
JUP	2908.595258	2620.897079	3135.797397	3419.623392	2648.819394	3310.756615	3389.907115	3315.183741
KAAG1	2.556444964	0	2.496653979	3.56954425	3.060449907	1.781892689	0	1.337306874
KAL1	755.429487	806.2653601	707.3852939	695.1687427	815.6099002	598.7159434	570.3521318	557.6569664
KALRN	243.5013829	259.8441413	321.2361452	300.7341031	319.8170153	253.9197081	298.1622256	270.1359885
KANK1	405.8356381	455.5292353	498.4985777	510.4448278	477.4301855	476.6562942	478.9295679	500.1527709
KANK2	890.2819589	881.1175819	669.1032662	671.9667051	621.2713311	997.8599056	972.4036346	917.3925155
KANK3	58.15912294	64.15904722	119.839391	121.3645045	108.6459717	76.62138561	101.8114917	77.56379869
KANK4	7.030223652	9.623857083	24.96653979	20.52487944	27.54404916	11.58230248	12.46671326	14.71037561
KANSL1	2874.722363	2794.126507	2817.890124	2803.877009	2921.199436	2880.429531	2916.172011	2813.693663
KANSL1-AS1	13.42133606	11.76249199	17.47657785	11.60101881	10.71157467	10.69135613	7.272249404	9.361148118
KANSL1L	274.1787224	254.497554	371.1692248	359.6315832	429.9932119	239.6645666	253.4898364	278.1598298
KANSL2	1725.600351	1597.560276	1437.240474	1434.956789	1418.518532	1500.353644	1408.738599	1354.691863
KANSL3	3523.420272	3308.468202	2852.011061	2872.590735	2811.02324	3809.686568	3703.652732	3744.459247
KARS	3592.444286	3398.290868	2715.527311	2775.320655	2729.921317	3039.01798	2954.611044	2988.880863
KAT2A	3561.766947	3638.887295	2392.626729	2631.646498	2238.719107	3065.746371	3204.984202	3361.989481
KAT2B	1647.62878	1546.233038	1259.145823	1215.429817	1430.760331	1418.38658	1538.600195	1386.787228
KAT5	1498.71586	1409.360404	1097.695533	1083.35668	1063.506343	1451.351595	1479.383307	1434.930276
KAT6A	2595.43075	2537.490318	2408.438871	2226.503226	2564.657022	2283.49548	2384.258912	2332.263188
KAT6B	1690.449233	1686.313625	1515.468965	1458.158826	1502.680904	1498.571751	1524.055697	1557.962508
KAT7	2074.555089	2049.881559	1965.698899	2037.317381	1973.99019	2130.252709	2195.180427	2107.595633
KAT8	793.1370502	819.0971695	819.734723	849.5515315	699.3128037	805.4154952	780.2084718	762.2649182
KATNA1	1539.61898	1356.963849	1422.26055	1344.825796	1482.78798	1228.615009	1186.415546	1171.480822
KATNAL1	681.9316943	682.2245355	832.2179928	799.577912	904.3629475	844.6171344	918.3812105	799.7095106
KATNAL2	41.54223067	43.8420156	84.88623527	91.02337838	90.28327226	53.45678066	47.78906751	54.82958183
KATNB1	677.4579156	749.5915351	917.9364461	971.8084221	768.1729266	719.8846462	719.952691	724.8203257
KAZALD1	139.9653618	188.1998719	223.0344221	243.6213951	243.3057676	128.2962736	148.5616664	165.8260524
KAZN	655.0890221	693.9870275	762.3116814	794.2235957	840.0934995	811.6521196	803.0641128	858.5510131
KBTBD10	129.7395819	121.9021897	220.5377681	218.6345853	266.2591419	136.3147907	157.9117013	133.7306874
KBTBD11	510.0107704	547.4905363	536.7806054	544.3554982	596.7877319	609.4072995	598.4022367	652.6057545
KBTBD12	0	0	0	0.892386063	0	0	0	1.337306874
KBTBD13	2.556444964	1.069317454	0.832217993	0.892386063	0	0.890946344	2.077785544	1.337306874
KBTBD2	1285.891817	1310.983198	1794.261993	1700.887835	1851.572194	1941.372084	1975.974052	1813.388121
KBTBD3	100.3404649	108.0010628	113.181647	99.05485294	122.4179963	100.6769369	96.6170278	97.6234018
KBTBD4	730.5041486	680.0859006	551.7605293	556.848903	546.2903084	751.0677682	748.0027958	718.1337913
KBTBD5	1.278222482	1.069317454	0	0	0	0.890946344	0	0
KBTBD6	875.5824003	887.5334866	948.7285118	894.1708347	1040.552968	929.2570371	905.9144972	815.7571931
KBTBD7	380.9102997	331.4884107	316.2428373	298.949331	298.3938659	302.9217571	341.795722	304.9059673
KBTBD8	664.0365795	627.6893453	614.1768787	556.848903	688.6012291	733.2488413	779.169579	718.1337913
KC6	79.88890514	88.75334866	116.510519	132.9655233	100.9948469	100.6769369	98.69481334	112.3337774
KCMF1	1816.354147	1694.868164	1386.475176	1537.581186	1504.211129	1720.417391	1753.650999	1628.839773
KCNA1	54.96356674	74.85222176	53.26195154	46.40407525	53.55787337	92.65841981	77.9169579	85.58763993
KCNA10	0.639111241	0	0	0	0	0	0	0
KCNA2	8.947557376	12.83180944	24.96653979	18.74010731	15.30224953	16.92798054	13.50560604	20.05960311
KCNA3	45.37689812	52.39655523	86.55067126	93.70053657	84.16237244	41.87447818	50.90574583	69.53995745
KCNA4	0.639111241	1.069317454	0	0	1.530224953	1.781892689	1.038892772	1.337306874
KCNA5	1.278222482	3.207952361	1.664435986	3.56954425	10.71157467	3.563785377	0	2.674613748
KCNA6	83.72357259	94.09993593	160.6180726	214.172655	177.5060946	98.89504422	123.6282399	131.0560736
KCNA7	1.278222482	3.207952361	6.657743943	8.031474563	4.59067486	4.454731721	1.038892772	1.337306874
KCNAB1	8.947557376	2.138634907	4.161089964	3.56954425	7.651124767	1.781892689	4.155571088	5.349227496
KCNAB2	206.4329309	198.8930464	292.1085155	357.8468111	345.8308395	150.5699322	167.2617363	148.441063
KCNAB3	24.28622716	26.73293634	29.95984774	12.49340488	7.651124767	39.20163915	34.28346148	29.42075123
KCNB1	5.112889929	7.485222176	9.986615914	12.49340488	7.651124767	1.781892689	6.233356632	5.349227496
KCNB2	47.29423184	58.81245995	70.73852939	77.63758744	56.61832328	41.87447818	48.82796028	52.15496809
KCNC1	181.5075925	174.298745	146.4703667	128.503593	91.81349721	121.1687028	125.7060254	127.044153
KCNC2	0	0	0	0	0	0	0	0
KCNC3	220.4933782	193.5464591	176.4302145	201.6792501	157.6131702	168.3888591	172.4562002	195.2468036
KCNC4	442.9040901	479.0542193	477.6931279	451.5473477	426.932762	483.7838649	535.0297776	485.4423953
KCND1	145.0782517	155.0510308	103.1950311	121.3645045	97.93439702	113.1501857	124.6671326	129.7187668
KCND2	1.917333723	1.069317454	1.664435986	0.892386063	0	1.781892689	2.077785544	1.337306874
KCND3	8.947557376	17.10907926	25.79875778	24.98680975	13.77202458	10.69135613	15.58339158	13.37306874
KCNE1	3.195556206	3.207952361	2.496653979	8.031474563	1.530224953	3.563785377	4.155571088	2.674613748
KCNE1L	5.75200117	4.277269815	0.832217993	4.461930313	3.060449907	11.58230248	10.38892772	5.349227496
KCNE2	8.308446135	3.207952361	4.161089964	6.246702438	1.530224953	2.672839033	3.116678316	6.68653437
KCNE3	1.278222482	0	1.664435986	0	0	3.563785377	3.116678316	2.674613748
KCNE4	2.556444964	6.415904722	2.496653979	0.892386063	3.060449907	0	4.155571088	5.349227496
KCNF1	3.195556206	1.069317454	1.664435986	4.461930313	4.59067486	2.672839033	3.116678316	1.337306874
KCNG1	163.6124777	167.8828402	252.1620518	260.5767303	226.4732931	147.0061468	139.2116314	171.1752799
KCNG2	0	0	2.496653979	1.784772125	0	0	1.038892772	0
KCNG3	161.695144	139.011269	219.7055501	193.6477756	234.1244179	166.6069664	154.795023	160.4768249
KCNG4	0	0	0	0	0	0	0	0
KCNH1	3.195556206	6.415904722	9.154397921	14.278177	13.77202458	10.69135613	15.58339158	9.361148118
KCNH2	183.4249262	213.8634907	301.2629134	389.9727093	280.0311665	218.2818543	219.2063749	220.6556342
KCNH3	33.87289578	40.63406324	74.89961936	82.99190382	91.81349721	32.07406839	27.01121207	46.80574059
KCNH4	29.39911709	18.17839671	20.80544982	19.63249338	10.71157467	20.49176592	27.01121207	28.08344435
KCNH5	7.669334893	6.415904722	1.664435986	2.677158188	1.530224953	3.563785377	1.038892772	2.674613748
KCNH6	1.278222482	4.277269815	0.832217993	4.461930313	3.060449907	2.672839033	1.038892772	1.337306874
KCNH7	0	0	0.832217993	0	0	0	0	2.674613748
KCNH8	0	0	2.496653979	0.892386063	3.060449907	0	2.077785544	0
KCNIP1	1.278222482	0	2.496653979	1.784772125	1.530224953	0.890946344	1.038892772	0
KCNIP2	25.56444964	25.66361889	46.6042076	51.75839163	36.72539888	27.61933667	20.77785544	28.08344435
KCNIP3	90.114685	73.78290431	120.671609	119.5797324	94.87394712	66.82097582	70.6447085	73.55187807
KCNIP4	0.639111241	0	0.832217993	0.892386063	0	0	1.038892772	0
KCNIP4-IT1	0	0	0	0	0	0	0	0
KCNJ1	1.917333723	0	2.496653979	7.1390885	0	0	2.077785544	5.349227496
KCNJ10	7.669334893	7.485222176	19.97323183	19.63249338	16.83247449	8.909463443	11.42782049	12.03576187
KCNJ11	267.1484988	280.1611729	361.1826089	372.1249881	379.4957885	277.0843131	305.434475	302.2313535
KCNJ12	165.5298114	191.4078242	199.7323183	208.8183386	205.0501438	166.6069664	202.5840905	191.234883
KCNJ13	0.639111241	0	0	0	0	0	0	0
KCNJ14	141.8826955	142.2192213	128.9937889	117.7949603	133.129571	106.9135613	97.65592057	132.3933805
KCNJ15	0.639111241	0	0	0	0	0	0	0
KCNJ16	0.639111241	1.069317454	1.664435986	3.56954425	1.530224953	0.890946344	1.038892772	0
KCNJ18	0	0	0	0	0	0	0	0
KCNJ2	83.08446135	81.26812648	188.9134844	183.8315289	212.7012685	125.6234345	125.7060254	119.0203118
KCNJ2-AS1	26.84267213	22.45566653	51.59751556	61.57463832	44.37652365	27.61933667	27.01121207	18.72229624
KCNJ3	12.14311358	24.59430144	40.77868165	54.43554982	55.08809833	26.72839033	25.9723193	38.78189935
KCNJ4	69.02401404	91.96130102	179.7590865	217.7421993	180.5665445	60.58435141	88.30588562	92.2741743
KCNJ5	5.112889929	1.069317454	8.322179928	8.923860626	9.181349721	0	5.19446386	2.674613748
KCNJ6	0	0	0	0	0	0.890946344	0	0
KCNJ8	293.3520597	302.6168394	357.8537369	387.2955511	385.6166883	310.0493278	316.8622955	338.3386391
KCNJ9	1.917333723	1.069317454	1.664435986	1.784772125	1.530224953	0.890946344	1.038892772	1.337306874
KCNK1	425.0089753	501.5098858	620.0024047	662.1504584	706.9639285	539.0225383	633.7245909	542.9465908
KCNK10	5.75200117	1.069317454	6.657743943	3.56954425	6.120899814	6.23662441	2.077785544	8.023841244
KCNK12	3.195556206	2.138634907	1.664435986	2.677158188	1.530224953	0	2.077785544	5.349227496
KCNK13	5.75200117	9.623857083	16.64435986	10.70863275	15.30224953	20.49176592	24.93342653	17.38498936
KCNK15	14.69955855	9.623857083	19.97323183	18.74010731	10.71157467	7.127570754	7.272249404	14.71037561
KCNK16	0	0	0	0.892386063	0	0	0	0
KCNK17	0	0	0.832217993	0	0	0	0	0
KCNK18	0	0	0	0	0	0	0	0
KCNK2	51.12889929	44.91133306	84.05401728	82.09951775	82.63214749	91.76747346	83.11142176	100.2980155
KCNK3	3.195556206	4.277269815	2.496653979	2.677158188	1.530224953	0.890946344	1.038892772	0
KCNK4	2.556444964	0	1.664435986	3.56954425	0	4.454731721	3.116678316	1.337306874
KCNK5	309.3298407	312.2406965	364.5114809	382.8336208	315.2263404	372.4155719	343.8735075	385.1443797
KCNK6	14.69955855	6.415904722	24.96653979	21.4172655	32.13472402	8.018517099	12.46671326	13.37306874
