entrezgene_id,mgi_symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,neg_log10_p
216363,Rab3ip,10,-1.8932107132601994,5.754164643747856,-8.229162441398671,1.0098128107956129e-5,8.494060846151934e-5,3.448913018354035,4.995759124012337
64058,Perp,10,2.54162752361402,7.259409899343573,8.176809691207913,1.067448090708511e-5,8.899589290692205e-5,3.440098922758567,4.971653235241573
76478,Haus8,8,1.5242539877492598,2.724669582266996,8.03441636148311,1.2431252884713617e-5,9.999358155137332e-5,3.4397264988066407,4.905485098751997
14173,Fgf2,3,4.256367113581196,-0.5645652436082995,7.741920607207963,1.7110722094265984e-5,1.3006747225340995e-4,3.434210993052714,4.766731662291872
99031,Osbpl6,2,2.1707729455270526,1.4604484587892512,7.891325441122692,1.451813123936495e-5,1.1336787707034428e-4,3.4325937080205664,4.8380892820287125
72244,1600014C10Rik,7,4.408323535605106,6.805989787171822,8.136181982959256,1.1146423948657218e-5,9.208326738225328e-5,3.4299542044322724,4.952864442792382
21453,Tcof1,18,1.1894004531683824,5.697111109246085,8.222199194874932,1.017279527432179e-5,8.538700406449715e-5,3.4286346215210166,4.99255969551277
52592,Brms1l,12,1.237413516151725,3.5502259734545434,8.1031620595357,1.1546729034214836e-5,9.492711362138894e-5,3.420401549174116,4.937541025605687
50791,Magi2,5,2.667978979625734,0.4379801071621018,7.787986288218743,1.626139637943642e-5,1.2484698087518532e-4,3.4203684939387538,4.7888421639175105
67870,Enoph1,5,1.377746002306934,3.961972324035609,8.140481686918303,1.1095419102236884e-5,9.174933542509368e-5,3.420049292523986,4.954856288713521
19891,Rpa2,4,1.7107176516579436,3.086622540233728,8.056768898338266,1.2135820554155161e-5,9.823079894263307e-5,3.419226106116681,4.9159308538525375
20358,Sema6a,18,3.7928905642926574,3.8805328565188604,8.08707001561621,1.1747461343992986e-5,9.613101671730827e-5,3.417621250956321,4.930055975385084
66627,Ogfod2,5,-1.3426505811644094,3.7623722840124283,-8.046474456389346,1.2270921822632488e-5,9.904137186187418e-5,3.416424531787241,4.911122810749374
234582,Ccdc102a,8,1.260230207215741,2.90475467280637,8.030170155583107,1.2488254125087377e-5,1.0028124698518294e-4,3.4147423160114787,4.90349827234152
94216,Col4a6,X,2.380735559232578,7.068341103470834,8.15499640339851,1.0925106568048183e-5,9.047603774339553e-5,3.405305146459887,4.961574318047284
67182,Pdzk1ip1,4,-5.4091602963361725,2.0045798851744157,-7.698404759749779,1.7957466381850576e-5,1.35301867712188e-4,3.40410299268677,4.745754937936036
93881,Pcdhb10,18,3.303280697176345,-1.2445844943225894,7.695110637869372,1.802339358487647e-5,1.356542880604544e-4,3.403067256745553,4.7441634333111
110784,Nr3c2,8,-0.9690496397475962,5.209685344488358,-8.184551891498531,1.0587036399638844e-5,8.845526046351028e-5,3.4024819612677906,4.975225593755627
67557,Larp6,9,2.2676281224602564,1.3799249976084789,7.856590980658983,1.5080282626417695e-5,1.1711195362017908e-4,3.4014416471355293,4.8215905190800745
225743,Rnf165,18,3.407896979449746,-0.9508029360262455,7.699748903955498,1.793064054655098e-5,1.351716462703005e-4,3.4012766600627167,4.746404195609957
13178,Dck,5,1.912838334934574,3.173137082094929,8.048010003431894,1.225066634383681e-5,9.893425813024427e-5,3.399330985987751,4.91184028831325
67374,Jam2,16,2.7600259984729503,2.742551841920482,7.996413053533131,1.295165659945353e-5,1.0324153952237436e-4,3.3980206408785367,4.8876746789967696
16772,Lama1,17,5.762900322301851,6.076240489683435,8.071011604254476,1.195156447337376e-5,9.729535101456283e-5,3.3957356806754353,4.922575241353376
73182,Pear1,3,1.6446836273801306,2.2861201030701506,7.939811386856106,1.3771180425555763e-5,1.085524600600987e-4,3.3877824905130964,4.861028831686939
13384,Mpp3,11,3.2978599709847405,-1.2924761638362943,7.679815772035369,1.8332963282802615e-5,1.3761866714409065e-4,3.387163977744251,4.736767331363172
74165,Fbxl22,9,2.5703052435096887,2.2710276513706393,7.932209720635128,1.3885472332939657e-5,1.0927095310893902e-4,3.37992912159201,4.857439342553957
272009,Srsf12,4,2.1444728944545295,0.4616206546180874,7.7511937865540625,1.6935949661854007e-5,1.2897727255922688e-4,3.3798109199504136,4.771190445825414
242553,Kank4,4,3.3006158241355843,5.504160257341684,8.124715042830374,1.1283701206894627e-5,9.29805861522178e-5,3.3755710086265136,4.9475484225091355
72057,Phf10,17,1.3651218083633525,5.529069715503892,8.170650863565983,1.074460331169243e-5,8.947519453857922e-5,3.3751813675637177,4.968809613929936
14163,Fgd1,X,1.2947762249126553,3.8878261284310525,8.091299162133952,1.169434173045397e-5,9.580702753723567e-5,3.3711622493301565,4.932024219419378
70747,Tspan2,3,3.0861987165655935,4.757568362797942,8.101913831343747,1.1562165169335486e-5,9.493660846502144e-5,3.360809409112716,4.936960830876954
20481,Ski,4,1.2048300384624844,8.071060439651882,8.099941161521812,1.1586605863746942e-5,9.497932410878209e-5,3.3558918221094984,4.936043765980013
225341,Lims2,18,2.699056006370375,0.3864290770220841,7.724632117290117,1.744181624720008e-5,1.321194262789247e-4,3.353249198072671,4.758408293195511
20911,Stxbp2,8,-0.9936899389550582,6.5183343384275085,-8.170671102569948,1.074437205767847e-5,8.947519453857922e-5,3.350817765555975,4.968818961266461
338368,Pheta2,15,1.8911869273487742,-0.30143876570032424,7.671208760237079,1.8509706756665028e-5,1.3865150513387632e-4,3.3465322666226953,4.7326004615804855
16559,Kif17,4,2.353331476357991,0.5221128062828085,7.725003201385974,1.743463688928492e-5,1.321194262789247e-4,3.3431121735866665,4.758587093233347
219151,Scara3,14,2.1312647011537407,3.1803488095885175,7.998532135942825,1.2922023173334295e-5,1.0312138492973538e-4,3.342392105862368,4.888669484465778
246728,Oas2,5,-4.150508763618624,1.2686557153969238,-7.638190991181931,1.9205092701796834e-5,1.428782238030211e-4,3.3379158811587812,4.716583592181093
76062,5830428M24Rik,12,-4.020790401289103,0.11019834168222732,-7.63866559160111,1.9194898410216385e-5,1.4287742300615614e-4,3.334428233677923,4.716814182061773
233876,Hirip3,7,1.559656160975423,4.1457822447959565,8.078804911102576,1.1852033462528082e-5,9.687481477017327e-5,3.3338627647728707,4.926207131021654
20564,Slit3,11,4.042085190357992,3.994202329403127,8.012667971015821,1.2726223299561852e-5,1.0178822870598172e-4,3.3312594466160075,4.895300460722872
52076,Tmem38b,4,1.142986797393462,3.742453513578429,8.041036415637478,1.2342948788515564e-5,9.948722849155915e-5,3.3292272890898396,4.908581072912773
71336,Rbks,5,-2.436671271029197,0.6494503606789014,-7.6347642634607,1.9278872686837044e-5,1.429976744619594e-4,3.326799455908551,4.714918364634422
242122,Vtcn1,3,-2.68790970759364,5.62840890017646,-8.082086403425993,1.1810394492886749e-5,9.659020669269098e-5,3.3254594599337963,4.927735595763073
74270,Usp20,2,-0.9762778958738263,4.651250360497166,-8.075346716561231,1.1896087521579515e-5,9.701098430810239e-5,3.3234669748028507,4.924595849294508
100040671,Gm2897,14,3.4247859249183454,-1.2883367371889243,7.608284984540206,1.9859482666936574e-5,1.4674469065057726e-4,3.30855707264193,4.70203206892327
67495,Tmem167b,3,-0.8389461291579126,6.324610795189517,-8.131203895156242,1.1205794958791053e-5,9.244271392606336e-5,3.304681076957408,4.950557328422109
20568,Slpi,2,2.9037172455902103,7.231202253577165,8.050620295903517,1.221631726022543e-5,9.876948287162855e-5,3.3039353184560785,4.913059697089809
238276,Akap5,12,3.274558661718814,-0.9864985248980236,7.609996214169464,1.9821392126582838e-5,1.4653967613415756e-4,3.3031958256888982,4.702865846739685
27205,Podxl,6,-4.995772230371992,7.520421855426886,-8.057658653854274,1.2124219858993803e-5,9.823079894263307e-5,3.3007770217875754,4.916346196794513
78754,Galnt15,14,-3.9995216109910015,4.156226144707037,-7.8281569550781995,1.555809246711416e-5,1.204264370473618e-4,3.299340592014607,4.808043651677311
433926,Lrrc8b,5,-3.1917508802119174,4.120731947898357,-7.8742293616189265,1.4791917334762425e-5,1.1531508478090795e-4,3.2969955144918286,4.829975528914652
66813,Bcl2l14,6,-5.875725760274497,3.6958006795573346,-7.669557480702988,1.854382668813095e-5,1.3883367073857025e-4,3.296578255636927,4.731800640307362
76252,Atp6v0e2,6,-4.0953174383372994,2.965295086918993,-7.700182610360049,1.792199412030826e-5,1.351716462703005e-4,3.2964223964503976,4.746613669491756
639774,Skint8,4,2.857329405537218,-0.4381450674120726,7.623827493575189,1.951641654196871e-5,1.4451125996706052e-4,3.2961096739274645,4.709599921244954
22712,Zfp54,17,-2.279926701905585,1.8099555860080525,-7.681383544165589,1.8300967221744914e-5,1.3745132592577768e-4,3.295451740473034,4.737525956828797
20310,Cxcl2,5,-3.8834910727757475,6.955555301394602,-8.073471343906213,1.192005243191101e-5,9.709461914779728e-5,3.2945026832506983,4.923721834290451
100041874,Gm3558,14,3.8025192155674463,-2.014956424326882,7.593937352716838,2.0181994932044705e-5,1.4873983257669785e-4,3.2935164356789723,4.695035907219158
675812,Zfp605,5,-1.824938439810704,2.481019306519724,-7.763734024324685,1.6702681406333356e-5,1.274749364874526e-4,3.289361501625237,4.777213802715005
13136,Cd55,1,-4.382011791599933,5.340890906888394,-7.916256585361896,1.4128697750006432e-5,1.1081561662726528e-4,3.288057898489857,4.849897865472705
67606,Fibin,2,4.9556754814457795,-0.8866742654454239,7.596016840486991,2.0134900837064856e-5,1.4854732831094984e-4,3.2856285976790387,4.696050504920299
231712,Trafd1,5,-0.8804474161821189,6.1535654215645605,-8.104131402931685,1.1534757177276175e-5,9.488376040424914e-5,3.273633661021636,4.937991543551126
72754,Arhgef10l,4,-1.2916352665864173,6.182133150821943,-8.10244620165603,1.1555578901404309e-5,9.493660846502144e-5,3.273596771564266,4.937208292730281
23928,Lamc3,2,3.8501613249979254,0.9007334776190187,7.695934812491518,1.8006874259988463e-5,1.3560200632256066e-4,3.273461973429713,4.744561668049583
107065,Lrrtm2,18,3.1015878434308943,1.6474821997950873,7.769497316598609,1.659664826298002e-5,1.2687076235569995e-4,3.270684203900668,4.779979610024278
72190,2510009E07Rik,16,1.6246087578890496,4.213372042294487,8.020561553098554,1.2618292780299633e-5,1.0109622015438026e-4,3.2625854941919226,4.898999399945301
68178,Cgnl1,9,-2.580842751370834,7.827067791507804,-8.07025004813341,1.196133923140039e-5,9.731899495277804e-5,3.2604885538137207,4.9222201925678535
209630,Frmd4a,2,2.588557623647226,4.948191010869797,8.03147702718275,1.2470680400597459e-5,1.0019693016135167e-4,3.257373439675151,4.904109850758529
271887,Rbbp8nl,2,-4.8952026905703425,-0.33568948356026385,-7.6145406980465316,1.97206204006323e-5,1.4587080312008173e-4,3.2570542237331246,4.705079426497599
66336,Cenpp,13,1.5288803314576125,1.869802107608411,7.776904494245944,1.6461443904639728e-5,1.2610943910720484e-4,3.256830139954176,4.783532073600378
71834,Zbtb43,2,-1.2852573032416446,6.239023424484708,-8.08820231822931,1.1733213527248565e-5,9.606992463206702e-5,3.2566747157026796,4.930583025734754
16997,Ltbp2,12,3.8543077698796346,7.304618483836061,7.983445355583055,1.313461582660175e-5,1.0440619146117496e-4,3.2525623694649664,4.881582625339041
97541,Qars,9,-0.7873962284265776,7.595020928038683,-8.056988245239415,1.2132959572758927e-5,9.823079894263307e-5,3.2498920875464767,4.916033249476254
56386,B4galt6,18,3.3474822267033435,3.8126004504454176,7.943954075533088,1.3709325628600626e-5,1.081852911025782e-4,3.2469922555539092,4.8629839079370205
55948,Sfn,4,1.4670742392962475,10.057392794493177,7.9118125012165175,1.419727558689474e-5,1.1129186977773325e-4,3.2360515588490273,4.8477949873843205
77125,Il33,19,-5.79804705059531,5.8145807551310185,-7.817579148130185,1.5740022761632736e-5,1.2156893261642732e-4,3.233795141252049,4.8029946439436415
78283,Map7d2,X,4.102862904901753,-1.1797754668629417,7.542292336723627,2.1390838251124265e-5,1.5602534697588835e-4,3.2332077206248044,4.669772196227696
22351,Vill,9,-5.704503323027156,5.122878879577743,-7.755292711307602,1.6859316002997785e-5,1.2846272790880238e-4,3.2314028077140184,4.773160049055852
74349,Fam160a2,7,-1.306596315563555,5.667571486771476,-8.04893722646857,1.2238452912129954e-5,9.889200541946422e-5,3.229600769599447,4.912273478774673
217615,NA,NA,-0.9807985565146083,6.287386439932704,-8.065594083775878,1.2021289115432692e-5,9.775060867973829e-5,3.22916291722656,4.9200489578158475
26388,Ifi202b,1,-3.820013491287022,2.8951935531756368,-7.647732275911361,1.9001273028134077e-5,1.4165949075974695e-4,3.2288754684784777,4.721217301648579
11776,Ap3d1,10,-0.9380446059926398,7.4805622883732115,-8.035811098171935,1.2412591679558886e-5,9.995699894312202e-5,3.219061474800383,4.906137530780189
72821,Scn2b,9,3.853856831298158,-2.3125167226478256,7.529017143870868,2.1714120535938804e-5,1.5797831761448424e-4,3.2187156353419484,4.663257755715682
241624,Exd1,2,-2.2512530563225934,2.7160596236816885,-7.708260557393306,1.7761776384636544e-5,1.3413188751164082e-4,3.2173811186883183,4.750513601875779
380967,Tmem106c,15,-1.1688392679128257,4.870842767289917,-7.993925084189943,1.2986542938417516e-5,1.0334515770937309e-4,3.2172870375606166,4.8865064441993145
21802,Tgfa,6,2.4745033910838528,5.99896731249755,8.001732267660607,1.2877411943367937e-5,1.0282330336967691e-4,3.2108023476785696,4.890171411172886
14218,Sh3pxd2a,19,1.2697863000487284,7.2988250052510795,7.9954260889256705,1.2965483617677128e-5,1.0328030770747593e-4,3.2047727626416194,4.887211279236216
102103,Mtus1,8,-2.429553600314286,6.695732076979943,-8.03262290462405,1.2455293724568143e-5,1.0013009966430633e-4,3.20474151211185,4.90464602634064
13116,Cyp46a1,12,2.7251965724931146,1.1062979495923233,7.655107990295704,1.8845324483263785e-5,1.4057083797021144e-4,3.200576070855611,4.72479638036467
19698,Relb,7,-1.5989788864742198,6.546787344624713,-8.02605293155063,1.2543795486692771e-5,1.0061317274575487e-4,3.1861356889770445,4.901571035313722
278507,Wfikkn2,11,4.59594386978072,-1.159604449085943,7.4984304607036005,2.2479355824395372e-5,1.623763769773383e-4,3.184400293393434,4.648216138206131
59048,C1galt1c1,X,-1.0740324810209154,3.916077759751162,-7.876592335289494,1.4753743273566124e-5,1.1508082239540976e-4,3.1838788785658263,4.831097777868532
69430,1700048O20Rik,9,2.736174898237936,-0.2680087379440812,7.5306110325982045,2.167502678388511e-5,1.5785437243893706e-4,3.1807343259530754,4.664040357192637
100861722,NA,NA,1.6095520969436106,5.127661462950815,7.979491332172893,1.3190960301645272e-5,1.0479526229546005e-4,3.1677986333141783,4.879723586673165
18767,Pkia,3,2.561280856370076,3.650795955124505,7.882327209800633,1.466154053199385e-5,1.144246400196655e-4,3.164641933554388,4.833820394674861
269378,Ahcy,2,1.7594656252653182,1.2889907659846493,7.635182852818364,1.9269843660972234e-5,1.429976744619594e-4,3.162747132827139,4.715121808824178
108089,Rnf144a,12,2.1893927686192716,2.8272163588697823,7.806095727904593,1.5940150641518665e-5,1.2277989876950074e-4,3.1621420964810003,4.797507578644351
66451,2610528J11Rik,4,-3.9471397928339753,2.4490902610018033,-7.546286377391284,2.1294599661463988e-5,1.5540340247534125e-4,3.161289840604062,4.671730520251017
20672,Sox18,2,2.478360903437556,-0.6150579178006477,7.491391145958239,2.2659583688420826e-5,1.6334503966742035e-4,3.156990397798774,4.644748073443604
54725,Cadm1,9,2.269608075038194,5.0091975516598914,7.951179284022745,1.3602167255031178e-5,1.0769966415177007e-4,3.1557103145903103,4.866391889283213
216725,Adamts2,11,3.344169951761421,3.1025078613722408,7.812208498757832,1.583327794914709e-5,1.220894840226829e-4,3.1547631149774276,4.80042916423723
218121,Mboat1,13,-5.709937400369091,5.384867637606722,-7.711656603141146,1.769488460667238e-5,1.3389318400294567e-4,3.152324937566201,4.7521522651739
12023,Barx2,9,-2.5184485989815792,4.077403281584084,-7.78308085551725,1.6349620944474342e-5,1.253884031827174e-4,3.150344064464357,4.78649231172733
103172,Chchd10,10,-2.5045474004002988,3.40708828568273,-7.710266381612196,1.772223459321248e-5,1.3402853871481837e-4,3.149875239144551,4.751481518887139
66456,2810001G20Rik,11,1.8599317648012106,1.3262067372168072,7.626365983866215,1.946099919964971e-5,1.4417628329656807e-4,3.1475061881044706,4.710834865210844
235386,Hykk,9,1.7342398224334103,0.7074787715216811,7.565151979655846,2.084633501306261e-5,1.5268269672183654e-4,3.1471475924947345,4.680970287141621
66264,Ccdc28b,4,1.1793570681606795,2.6370908352873514,7.764893387312293,1.6681292414743232e-5,1.27449032931412e-4,3.1451320013344244,4.777770304606715
235047,Zfp809,9,-1.2188924072857605,3.55941287122672,-7.788028966733255,1.6260631077492435e-5,1.2484698087518532e-4,3.138291788398657,4.788862603381918
329244,Il19,1,4.400995515789666,-1.885064577997643,7.449863640513674,2.3755259617188586e-5,1.6994608710983652e-4,3.1381519213564504,4.624240218888375
12447,Ccne1,7,2.7629519635033257,2.3134634831944245,7.726670701936048,1.7402415397376843e-5,1.319621060513078e-4,3.1380265750601737,4.759390468904149
16475,Ajuba,14,2.226901798625899,4.271096184481194,7.906413154717379,1.4281081739117649e-5,1.1182505408214567e-4,3.1364397139789624,4.8452388951133
11433,Acp5,9,1.5954426969348472,5.014285918955694,7.946550479774397,1.3670712580248164e-5,1.0808752624286893e-4,3.1342626437827272,4.864208847421639
13542,Dvl1,4,-1.0811284237742824,7.469673996534894,-7.963984456061573,1.3414482366748231e-5,1.0633248054000487e-4,3.134002151625019,4.872426081068985
70237,Bhlhb9,X,1.421042951224617,4.628941851958366,7.9313496684170275,1.3898468128581483e-5,1.0931249363762172e-4,3.1295773388189776,4.857033064491663
235574,Atp2c1,9,-0.854886620725391,7.551987412114729,-7.954926487400055,1.354695079681021e-5,1.0732245975213457e-4,3.1292510324343787,4.868158446571302
71704,Arhgef3,14,-1.8850233018789249,7.066502859958612,-7.965810406531531,1.3387949709224126e-5,1.0618158322013423e-4,3.122421316376286,4.8732859277041225
381318,Nsl1,1,2.188892993949632,0.8298376445113895,7.55546702716878,2.107516478880508e-5,1.5404009764366562e-4,3.118391741565252,4.676229020898289
208727,Hdac4,1,0.9740054640026892,5.164795239739429,7.945321709014174,1.3688971777545052e-5,1.0814516744502268e-4,3.1169885685701573,4.863629171888572
666060,Frmpd1,4,2.157610939296665,1.9988713436242886,7.675820024830412,1.8414786148518883e-5,1.3809113684432262e-4,3.1156306376047613,4.734833320255035
24070,Mpdu1,11,-1.1414177633298501,5.4752320797755525,-7.943063662433749,1.3722594918770299e-5,1.0822970881090272e-4,3.1129784987795937,4.862563756534279
64451,Dip2a,10,1.0546425383384654,5.0681058652221,7.935108938260294,1.384176104392879e-5,1.0904813414196403e-4,3.109298114856454,4.858808652436609
329628,Fat4,3,3.0533755284042887,3.630776460214014,7.818523400407019,1.5723688700295826e-5,1.2150902915422278e-4,3.10853948397369,4.803445562987413
14419,Gal,19,3.4557727136416916,0.15077137355154646,7.494422380310578,2.258178325417907e-5,1.6295005593247404e-4,3.107569072099439,4.646241765384034
11974,Atp6v0e,17,-1.1755269654054539,5.68726677004458,-7.946326090086022,1.3674044971918186e-5,1.0808752624286893e-4,3.106626175358743,4.864102996103101
232491,Pyroxd1,6,-1.3032507594017306,3.6963329796494224,-7.763765732438833,1.6702096029671354e-5,1.274749364874526e-4,3.0975101416739,4.77722902364289
93882,Pcdhb11,18,2.2120476870220367,1.1881340780191334,7.572535173480078,2.0673702514686398e-5,1.515750497518286e-4,3.096864815430635,4.684581737320474
11541,Adora2b,11,2.610375011190264,-0.7303211404106688,7.429370733510162,2.4317033895689374e-5,1.736143070223992e-4,3.091345517948609,4.614089399847263
21413,Tcf4,18,1.171343018103441,6.21155376735818,7.921113462048305,1.4054161695781008e-5,1.1047569390717978e-4,3.0847431001793515,4.8521950541301315
74091,Npl,1,3.602420230242694,-1.1955312880985274,7.405521104776397,2.4989048632169585e-5,1.7760655989698052e-4,3.0800964579895265,4.602250277753661
93723,Pcdhga11,18,1.5291713922729657,1.4867575748918076,7.580501864289281,2.048916673294163e-5,1.5053373795234347e-4,3.076758799581075,4.68847570341647
100861652,NA,NA,-0.877341912826629,5.470380069343768,-7.916584259580412,1.4123655599839006e-5,1.1081561662726528e-4,3.0759251537705445,4.850052881091459
16782,Lamc2,1,2.4086620909383383,8.695263840379104,7.8099382879832895,1.5872878009098033e-5,1.223282464629345e-4,3.071730998468336,4.799344321502906
98660,Atp1a2,1,2.5012782579632056,0.36221485179040486,7.474834989526374,2.3089686543349198e-5,1.6593881780139087e-4,3.068950780353033,4.636581962856656
56018,Stard10,7,-1.4003439418425043,5.974135110007834,-7.916797687282032,1.4120372492246034e-5,1.1081561662726528e-4,3.065681664797525,4.850153846542484
26886,Cenph,13,2.1644013777934483,2.027598636994992,7.6346323232655875,1.9281719606236673e-5,1.429976744619594e-4,3.063374543778094,4.71485423691675
226250,Afap1l2,19,2.1045774871763814,4.194702412126176,7.8390862364185505,1.5372515420296708e-5,1.192506467297387e-4,3.0595892692181597,4.813255062638727
269959,Adamtsl3,7,3.5930269628730978,0.6736548792576872,7.493324809395577,2.260992024102814e-5,1.630700204756434e-4,3.058824206545534,4.6457009696733245
103742,Mien1,11,-1.7460803417930386,5.231360951208619,-7.862621321329752,1.4981012386630736e-5,1.1653269657145765e-4,3.05756051383851,4.824458836898848
22378,Wbp2,11,-1.210379531496626,6.425429225471545,-7.916804314658701,1.4120270558171768e-5,1.1081561662726528e-4,3.0573586192275455,4.850156981698146
20147,Rs1,X,3.3447016803471685,-1.0654641383333827,7.386377649271798,2.5543044361859078e-5,1.8045746802280988e-4,3.054401162185531,4.592727342359893
241576,Ldlrad3,2,1.1939066323601437,4.717159838205132,7.873679371842646,1.4800817869011688e-5,1.1532100391339415e-4,3.054350221909589,4.829714285538506
114642,Brdt,5,1.579302935887401,1.848464833757199,7.595370145387165,2.0149533719712258e-5,1.4857789960422913e-4,3.046037332438945,4.695734999413642
12955,Cryab,9,1.5706758871014759,4.768470556952626,7.861444497913254,1.5000329079994083e-5,1.1661891406043699e-4,3.0435633876194235,4.823899213207129
69066,1810010H24Rik,11,-2.5316537585974968,0.6477036623404976,-7.379308858670948,2.5750967315920102e-5,1.8165460758466545e-4,3.0415568588448334,4.589206452367416
214901,Chtf18,17,2.0259362083216965,2.6539311157964387,7.684865602689924,1.8230120039339593e-5,1.3706457025331495e-4,3.04116326584238,4.739210471649403
228983,Osbpl2,2,-1.4773210811646773,5.347829449103062,-7.864210288770257,1.4954973548367508e-5,1.1639406610583833e-4,3.039867579463582,4.8252143507910175
77929,Yipf6,X,-1.4707486117103923,5.952796701791575,-7.892556685360496,1.4498627202516595e-5,1.1327802224139413e-4,3.03960680861125,4.838673116840635
22227,Ucp1,8,3.1438807813969243,-1.3882107292524914,7.3630739518524,2.62354920698204e-5,1.8406426209460424e-4,3.0374914638771973,4.581110785812751
52846,Cnot11,1,1.1456609753412828,4.611846456735395,7.853865338164008,1.5125386069561652e-5,1.1739785954813194e-4,3.0369693987874786,4.820293531337285
12450,Ccng1,11,-0.9287600140506208,6.441068028235596,-7.897113226074055,1.4426694850799642e-5,1.1284049285564712e-4,3.0344304839710086,4.840833154178348
67455,Klhl13,X,-1.3189969061197055,4.5817332119362,-7.804440034497619,1.596923275223813e-5,1.228702780746622e-4,3.031806452607049,4.796715949201138
320981,Enpp6,8,3.8852093046047855,-2.3462790824255304,7.3552555016889585,2.6472352823300893e-5,1.849018134822767e-4,3.0300329433283517,4.577207457536344
320189,NA,NA,2.104132669434499,-0.18520272603468815,7.400015043126044,2.514704117787006e-5,1.786398386582394e-4,3.0276696200674316,4.599513107058078
230603,Ttc39a,4,-3.3726220771103463,4.5971823792073865,-7.681701836913014,1.829447871936107e-5,1.3745132592577768e-4,3.025837721243125,4.737679960734921
23956,Neu2,1,-3.258837845059163,-0.4173879571961689,-7.353129575908535,2.6537158549743765e-5,1.8526311032879272e-4,3.0238072257528765,4.576145580802059
433874,Gm5553,5,-2.4483227735986954,0.8915822750220512,-7.373002258021085,2.5938022100775275e-5,1.8261037925322156e-4,3.018989893278965,4.586063144037186
53310,Dlg3,X,-1.6337460662737402,5.838073498988144,-7.8668796368751295,1.4911340915297765e-5,1.1611827601165082e-4,3.0188076134773123,4.826483300481984
17131,Smad7,18,1.177231308862424,7.494094740508554,7.826584595406084,1.5584990615741236e-5,1.205687559104176e-4,3.013894556680743,4.807293454890704
70967,Eva1c,16,2.5263480103527978,2.4761961745107905,7.636736052625727,1.9236381068426407e-5,1.429976744619594e-4,3.0088199383547147,4.715876628236014
215723,Mfsd6l,11,-4.817148884717891,2.358077157049811,-7.3758601901492,2.585307329520434e-5,1.8219342449083057e-4,3.007118086211749,4.587487822557932
76044,Ncapg2,12,1.8663235841435672,4.498473911854858,7.812861824680553,1.5821901671679663e-5,1.220682119713194e-4,3.006279536700937,4.800741318823025
26570,Slc7a11,3,1.9387574527147644,3.955262316775496,7.773436874863507,1.6524589269315014e-5,1.263881247299391e-4,3.000547829648255,4.781869326413389
17060,Blnk,19,-3.1477668128420606,-0.114799976347797,-7.323236324083681,2.746687406906292e-5,1.909544055709928e-4,2.9972936992695844,4.561190763652055
494504,Apcdd1,18,2.558071736344317,2.222901421297846,7.598175722018428,2.0086134973011944e-5,1.4826477430573956e-4,2.995243787160092,4.697103623300502
20851,Stat5b,11,-1.3161558818387524,6.3585915764351055,-7.860357479728648,1.5018195746072103e-5,1.166937700181631e-4,2.991557424659616,4.823382239408523
68758,Abhd11,5,-1.1050342459605196,5.410307026626547,-7.834835484041816,1.5444404840673747e-5,1.1967723991692758e-4,2.9894660055593256,4.811228822836238
227929,Cytip,2,-4.075662716926563,3.347675865194501,-7.471612364769345,2.3174431389547333e-5,1.663790271834455e-4,2.989117912965785,4.63499091295095
17714,Grpel2,18,-2.5553658409418047,5.164544391844619,-7.758367545264498,1.6802076186690843e-5,1.2816446375039085e-4,2.9859909853731788,4.774637050374608
627214,Insyn2a,7,2.832208289390681,-1.0983852957639104,7.323020667041865,2.7473708334181667e-5,1.909544055709928e-4,2.9846826447370933,4.561082716612348
107029,Me2,18,1.5824595707680091,3.556947405161721,7.728792851496744,1.7361502169821915e-5,1.317223772016751e-4,2.9844159465747655,4.76041270105811
381073,Npw,17,1.9431978434862198,1.2387483928395389,7.479255888362917,2.297397779623386e-5,1.6534935139730008e-4,2.983409535924994,4.638763803003054
68332,Sdhaf1,7,-1.9269008134435552,2.659306270877628,-7.5185717517864115,2.197222041615311e-5,1.5944492940307827e-4,2.983233666305577,4.6581260529676785
18205,Ntf3,6,4.395733240890058,-1.6272268053325594,7.310940687257165,2.7859490382540007e-5,1.9297294927563775e-4,2.982100685341951,4.555026832135853
319998,Tmem198,1,1.9167298072501442,2.00446912086403,7.560154595725401,2.0964071137473222e-5,1.5338639858590298e-4,2.979860922475373,4.678524375273601
320678,Iffo1,6,2.38591640055045,-0.7393723247426071,7.328903371139806,2.7287942423754807e-5,1.89880554667018e-4,2.977878628323965,4.564029209940148
11881,Arsb,13,1.5824690373331844,5.174331862761523,7.81305393921186,1.581855809761752e-5,1.220682119713194e-4,2.9726482800096417,4.800833106096726
226525,Rasal2,1,1.1203259470094562,4.674142511982093,7.7996598408795625,1.605352055241225e-5,1.234517473533765e-4,2.968772418811861,4.794429711619058
64707,Suv39h2,2,1.2732677615672108,2.8269985175406367,7.636071056315972,1.925070020988655e-5,1.429976744619594e-4,2.965765450555658,4.7155534691809695
108664,Atp6v1h,1,-0.9359093757414686,5.762227675614183,-7.831907012888807,1.549414421240406e-5,1.1999702174341363e-4,2.964982537447872,4.809832406136183
231238,Sel1l3,5,-3.7497767948699248,2.442512199621854,-7.387553052711602,2.55086478141696e-5,1.8039440653405513e-4,2.964403310198586,4.593312562260811
