entrezgene_id,mgi_symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val
237397,C2cd4c,10,-0.3853522977299907,-0.17891340040636197,0,0.9055630254474512,0.9999999416682509
69941,2810408I11Rik,1,0.5008668591994332,0.16906315505313368,0,0.9055771476918343,0.9999999416682509
114615,Elac1,18,-0.6530917365884155,2.962521511030836,0,0.9057754928644046,0.9999999416682509
257633,Acsf3,8,-0.7964723144861572,3.693849513257229,0,0.9058369387269378,0.9999999416682509
78520,C330022C24Rik,7,0.5920697332368416,0.2726897575885921,0,0.9059140972949207,0.9999999416682509
73617,1700122H20Rik,17,-0.6472318942541283,0.47217396068792855,0,0.9060709565959034,0.9999999416682509
100302592,Snord14a,7,-0.486455428327642,0.21552570901819748,0,0.906160672802739,0.9999999416682509
54635,Pdgfc,3,0.7616156197643775,6.422812901237843,0,0.906275039925734,0.9999999416682509
75533,Nme5,18,0.6723132084614742,1.6637416361657684,0,0.9062819716761681,0.9999999416682509
11776,Ap3d1,10,-0.8242491467911135,7.4805622883732115,0,0.9063290535738455,0.9999999416682509
24136,Zeb2,2,0.3050703955256153,1.5381629034781754,0,0.9064188642732136,0.9999999416682509
100503676,Dnase2a,8,-0.5345065427351949,0.0734985164765613,0,0.9064349752243546,0.9999999416682509
15184,Hdac5,11,-0.6957506595129193,7.388822352358541,0,0.9065370295291748,0.9999999416682509
18583,Pde7a,3,0.723977608163235,4.850534329054005,0,0.9068376059322375,0.9999999416682509
329739,Fam102b,3,0.5542719149541808,5.178372818310106,0,0.9068584793307125,0.9999999416682509
240063,Zfp811,17,0.4873906057966293,-0.38494562422468287,0,0.9070755094403656,0.9999999416682509
72512,Sting1,18,0.6838862954752116,5.7783777495874045,0,0.9072688683963204,0.9999999416682509
97998,Deptor,15,-0.6728597221027721,3.9994258133321186,0,0.9073026570120533,0.9999999416682509
216965,Taok1,11,-0.6390170421703365,7.717040709400142,0,0.9075273984316619,0.9999999416682509
71276,Ccdc57,11,-0.7133998556393766,2.6016007911138224,0,0.9076377880348736,0.9999999416682509
75608,Chmp4b,2,-0.8157913917696202,7.772779154484004,0,0.9077678563410077,0.9999999416682509
226856,Lpgat1,1,-0.5365536321340176,8.286299686917832,0,0.9078205262049499,0.9999999416682509
237940,Aoc2,11,0.5372756817317677,3.331973477584393,0,0.9080861954588171,0.9999999416682509
230979,Tnfrsf14,4,-0.5627071056365037,0.6958101581415329,0,0.908137745638604,0.9999999416682509
13143,Dapk2,9,0.4707276645358922,2.8787147699976705,0,0.9081767942022456,0.9999999416682509
17252,Rdh11,12,0.8256294514444429,4.684236816421464,0,0.9081951577721161,0.9999999416682509
20111,Rps6ka1,4,0.8243336992654022,6.595641125750675,0,0.9082732821398832,0.9999999416682509
17120,Mad1l1,5,0.8036738373204084,4.957965087539078,0,0.9082895054673915,0.9999999416682509
74648,S100pbp,4,0.7990615908276495,3.8949350141105876,0,0.9083459742111213,0.9999999416682509
214932,Hdhd5,6,-0.766495514589876,2.8283097327084774,0,0.9083897330646056,0.9999999416682509
433111,F630040K05Rik,17,-0.37469008454609853,-0.4999858070060324,0,0.9084949348773003,0.9999999416682509
226098,Hectd2,19,0.6945434308498735,3.0264102153565355,0,0.9085589258458079,0.9999999416682509
18393,Orc2,1,0.8241118591570107,4.525819715893436,0,0.908654347301842,0.9999999416682509
23980,Pebp1,5,0.8150170452397889,6.301574973569094,0,0.9087324716509306,0.9999999416682509
319765,Igf2bp2,16,0.46518314858184695,2.693024625035048,0,0.9087343003328873,0.9999999416682509
100217453,NA,NA,0.3559122838026377,-0.018190237162743417,0,0.9089671965823863,0.9999999416682509
226101,Myof,19,-0.8341141034801902,7.060482975200944,0,0.9092843010573932,0.9999999416682509
69221,2410006H16Rik,11,-0.7987725949921094,6.396318690811668,0,0.9095303684514576,0.9999999416682509
69024,Snx15,19,-0.7961152761944597,3.7043023544853795,0,0.9096091715495151,0.9999999416682509
58194,Sh3kbp1,X,0.7170600018553666,3.914989100024735,0,0.90963328903954,0.9999999416682509
68058,Chd1l,3,0.7448834233545885,4.197048154511778,0,0.9096990379042327,0.9999999416682509
74430,Cfap20dc,14,-0.3811005608361654,0.33123777526193926,0,0.9097353710297607,0.9999999416682509
68728,Trp53inp2,2,-0.732165139096419,7.191977662584125,0,0.9097861921030499,0.9999999416682509
224619,Traf7,17,0.7927483149812211,6.6673805244737885,0,0.9098804535184766,0.9999999416682509
22248,Unc119,11,0.6686564372702333,3.8286298302162947,0,0.9099430070229864,0.9999999416682509
223921,Aaas,15,0.7635028780870061,4.321759731119556,0,0.9099831052894434,0.9999999416682509
20660,Sorl1,9,-0.7900192135779571,7.705444437625375,0,0.9100258901327348,0.9999999416682509
212516,Efcab12,6,0.5083195918120853,0.28760922178781106,0,0.9101234529920031,0.9999999416682509
66632,Dph6,2,0.794261335812819,4.749208779862715,0,0.9106289719992676,0.9999999416682509
83669,Wdr6,9,0.8133819685364418,6.206547167125877,0,0.910658016272016,0.9999999416682509
226422,Rab29,1,-0.6989513100624181,2.580626789986089,0,0.9106653530743526,0.9999999416682509
241452,Dhrs9,2,0.37111929721228343,3.030574517050591,0,0.9107985998690541,0.9999999416682509
100041697,NA,NA,0.7525128250430231,2.8945353747826084,0,0.9108219311180286,0.9999999416682509
665825,NA,NA,0.7796859645658323,6.871596127466679,0,0.9109493886213992,0.9999999416682509
68525,Evc2,5,0.7033270616677596,5.430369498973242,0,0.9110269307837128,0.9999999416682509
140482,Zfp358,8,-0.6332602407893866,4.0827700522332835,0,0.9110919957119341,0.9999999416682509
100039826,NA,NA,-0.8182487250853767,4.473346876539253,0,0.9116449226109761,0.9999999416682509
71998,Slc25a35,11,-0.6276461327414884,3.1202216423961526,0,0.9117452543459823,0.9999999416682509
14020,Evi5,5,0.7574757892148023,5.525264647823093,0,0.9118337278145502,0.9999999416682509
70873,Cnbd2,2,-0.6588620726771433,1.2094557078064807,0,0.9118375288425931,0.9999999416682509
51798,Ech1,7,-0.8252144753607755,6.273821896306356,0,0.9118558186266361,0.9999999416682509
211378,6720489N17Rik,13,0.4697589625798386,0.5335543885784578,0,0.9121523064300014,0.9999999416682509
56409,Nudt3,17,0.805364165525484,6.113587285479218,0,0.9125044699309125,0.9999999416682509
15370,Nr4a1,15,0.30763986406172883,9.283984196965097,0,0.912594388379356,0.9999999416682509
13726,Emd,X,0.8157255037298148,6.23316889520993,0,0.9126450374206145,0.9999999416682509
121022,Mrps6,16,-0.7343319407797528,5.404469084426986,0,0.913023918966449,0.9999999416682509
23963,Tenm1,X,-0.4569086031108153,0.3337199659404403,0,0.9135892130077274,0.9999999416682509
72033,Tsc22d2,3,0.6248477745273444,7.352908624666423,0,0.913655646867834,0.9999999416682509
242691,Gpatch3,4,-0.7003576587630769,2.754178042248128,0,0.9136731410653816,0.9999999416682509
208777,Sned1,1,0.42330377297918487,3.833574396741074,0,0.9137450434434254,0.9999999416682509
77559,Agl,3,0.8126435335219524,4.859511789418661,0,0.9138184280295448,0.9999999416682509
53379,Hnrnpa2b1,6,0.720354000465905,9.773487468015372,0,0.913946008989704,0.9999999416682509
104346,Gas8,8,-0.7923448490938885,4.5110068575493,0,0.9141442581819916,0.9999999416682509
217039,Ggnbp2,11,-0.7021060614383199,6.709637470023615,0,0.9147446483822579,0.9999999416682509
19255,Ptpn2,18,-0.6318039358699261,7.031732642519422,0,0.9147762970812695,0.9999999416682509
268291,Rnf217,10,0.6754783481964628,4.315870465503123,0,0.9148662665111695,0.9999999416682509
66368,Rtca,3,0.8148465340768536,4.208630900975198,0,0.914873442646084,0.9999999416682509
385674,Zfp174,16,0.481068983555897,0.03180455254512712,0,0.9148744677251505,0.9999999416682509
109242,Kif24,4,-0.7717005943443205,3.322145330243893,0,0.9149679425668866,0.9999999416682509
15040,H2-T23,17,-0.7775543525798616,5.240276978919208,0,0.915037786921997,0.9999999416682509
100710,Pds5b,5,0.8150042438323748,6.068123506258352,0,0.9151379344378577,0.9999999416682509
108664,Atp6v1h,1,-0.814323123604515,5.762227675614183,0,0.9151629004475287,0.9999999416682509
20454,St3gal5,6,0.5671230474764308,2.6182470034632113,0,0.9154653886992655,0.9999999416682509
14381,G6pdx,X,-0.7454037522961867,6.317654993067998,0,0.9154962843299986,0.9999999416682509
68041,Mid1ip1,X,0.622384741193788,3.5400109481826467,0,0.9155687336906635,0.9999999416682509
63872,Zfp296,7,-0.25697677294158927,3.3956167131857384,0,0.9158780012584561,0.9999999416682509
223864,Rapgef3,15,0.5919114046190961,2.156251210902558,0,0.9159310866452208,0.9999999416682509
68202,Ndufa5,6,0.7233675013790384,4.545547217349596,0,0.9159892156234309,0.9999999416682509
207565,Camkk2,5,0.7160658339126869,4.153710180580246,0,0.9160224745746083,0.9999999416682509
434232,Iqck,7,0.5811937376283787,-0.307547435070993,0,0.9161714041921942,0.9999999416682509
105504,Exoc5,14,-0.6033148679372831,6.75913479317394,0,0.9163001416981954,0.9999999416682509
75690,Vsig10l,7,0.6836094274112816,1.666642736106174,0,0.9164846243904874,0.9999999416682509
71703,Armcx3,X,-0.7342822316773869,3.873505459490331,0,0.9165495888774153,0.9999999416682509
330502,Zfp82,7,-0.5791529574073254,1.155984419609168,0,0.916595961349022,0.9999999416682509
79263,Trim39,17,-0.6193059269914096,5.571181311611277,0,0.9166630712934876,0.9999999416682509
217558,G2e3,12,-0.6995198210398277,4.45205605710013,0,0.916717454724701,0.9999999416682509
66242,Mrps16,14,0.7717304766629596,3.966929297621093,0,0.91681914093353,0.9999999416682509
100037258,Dnajc3,14,-0.7040959030392493,7.612279561736353,0,0.9169467660114,0.9999999416682509
237082,Nxt2,X,0.8018319260381421,4.199386317055894,0,0.9170111925197972,0.9999999416682509
240518,Peli3,19,-0.5769511369866451,1.4622412892733159,0,0.9170736735858576,0.9999999416682509
12018,Bak1,17,0.7771618700410485,5.097535923798036,0,0.9172195967880492,0.9999999416682509
67138,Herc6,6,-0.6345840204684974,3.1989235685456725,0,0.9172265523053322,0.9999999416682509
232371,C1rl,6,-0.6130661949886763,1.8761848204182763,0,0.9172831230171177,0.9999999416682509
117592,B3galt6,4,0.7533008255054572,2.7266680601897804,0,0.917294481277999,0.9999999416682509
71837,1700003E16Rik,6,0.37888793140483346,0.11260664929875816,0,0.9174209950840739,0.9999999416682509
16500,Kcnb1,2,-0.4377393782948683,0.4373060757312194,0,0.9174517324738484,0.9999999416682509
74051,Steap2,5,0.7920597956245023,5.291112048040466,0,0.9175473136539463,0.9999999416682509
269423,Abhd18,3,-0.5877697133678693,0.9101402497498338,0,0.9177582970547877,0.9999999416682509
16150,Ikbkb,8,-0.813762654488051,6.0619591774644634,0,0.9178700258925621,0.9999999416682509
66052,Sdhc,1,0.7924176174395194,6.350326595596548,0,0.9179219418185873,0.9999999416682509
100213,Rusc2,4,0.614308327582636,4.813523615074379,0,0.9180188013688769,0.9999999416682509
233332,Adamts17,7,-0.5052550619668983,4.368695364166718,0,0.9183875982448048,0.9999999416682509
100101806,Srp54c,12,-0.745605958175311,4.670469363232035,0,0.9184120929954297,0.9999999416682509
18569,Pdcd4,19,-0.8177060710990851,5.944219275423316,0,0.9185946227591365,0.9999999416682509
64933,Ap3m2,8,-0.6702531364185456,3.3672734822531774,0,0.9186572806913869,0.9999999416682509
66617,Ntmt1,2,0.7933491777505539,4.406443720782199,0,0.9187897080149567,0.9999999416682509
100217456,NA,NA,0.30234234210289,0.7444245234114796,0,0.9188842410643865,0.9999999416682509
18146,Npdc1,2,-0.8371375569791102,6.2786836233365415,0,0.9190243748035707,0.9999999416682509
78725,Ly6g6g,15,0.5672668639278919,0.09648450999429388,0,0.9191304346349422,0.9999999416682509
210356,Nckap5,1,-0.5246532041750527,3.438888862482287,0,0.9191399899115001,0.9999999416682509
668773,NA,NA,-0.7854214385423557,3.4440265185562824,0,0.9192317070696091,0.9999999416682509
66629,Golph3,15,-0.7644425846405367,8.347886125763408,0,0.9195386357494789,0.9999999416682509
67951,Tubb6,18,0.6398972246362575,8.448594287336624,0,0.9196926395437991,0.9999999416682509
228061,Agps,2,-0.600766607352111,8.460960518686207,0,0.9198150259451371,0.9999999416682509
14190,Fgl2,5,-0.18919014123477407,4.1425459309628705,0,0.9199443812109624,0.9999999416682509
16589,Uhmk1,1,-0.7114952862561426,4.462064899116927,0,0.9200619633908629,0.9999999416682509
213990,Agap3,5,0.6881239031116255,5.740721605876333,0,0.9203023415178364,0.9999999416682509
19017,Ppargc1a,5,-0.5444935322739555,1.4884949948947808,0,0.9204509194366235,0.9999999416682509
237411,Zfp938,10,-0.6509013876731535,1.9852047683160046,0,0.920471471120353,0.9999999416682509
114229,Kiss1r,10,-0.6380730201261291,1.381384855500016,0,0.9204730887331474,0.9999999416682509
20195,S100a11,3,-0.776597452886473,6.892455783937857,0,0.9204922570390718,0.9999999416682509
19046,Ppp1cb,5,-0.7790095098670715,8.575970470667032,0,0.9204991495751856,0.9999999416682509
16348,Invs,4,0.7205677686884826,3.4312201361586148,0,0.9208503706229995,0.9999999416682509
58240,Hs1bp3,12,-0.4318875810592091,2.395151523326057,0,0.9209250730479217,0.9999999416682509
71883,Coq2,5,-0.7719208808410722,4.516811151343932,0,0.9212326982921398,0.9999999416682509
101809,Spred3,7,-0.49889091157374654,2.800470310969929,0,0.9213278376401297,0.9999999416682509
97541,Qars,9,-0.832770926367596,7.595020928038683,0,0.9215679077180501,0.9999999416682509
68020,Coa8,12,0.7235353163077969,4.261223715458174,0,0.921573899637434,0.9999999416682509
101142,Itfg2,6,-0.7817970327844694,4.386494784945898,0,0.9218579895568825,0.9999999416682509
69129,Pex11g,8,-0.6442068467975339,2.3525831838156286,0,0.9218760542374703,0.9999999416682509
23994,Dazap2,15,-0.8166462615862651,7.856806768039538,0,0.9220808893557585,0.9999999416682509
64209,Herpud1,8,-0.6407777978930396,6.2179546453626395,0,0.922125336378524,0.9999999416682509
56398,Chp1,2,-0.8173194291675738,6.579632958609957,0,0.9224529253156442,0.9999999416682509
71709,Syde1,10,0.6984552051510735,2.6805252516990845,0,0.9224842048413249,0.9999999416682509
52626,Cdkn2aipnl,11,0.5899976360364523,4.589496984584023,0,0.9225917513956673,0.9999999416682509
100040500,Gm2808,17,-0.6477914583651303,1.3033590240664261,0,0.9226547512484523,0.9999999416682509
68226,Efcab2,1,-0.6114431326322056,0.6385551342420204,0,0.9226594163356525,0.9999999416682509
75913,NA,NA,-0.46645913059760513,2.0887303600613283,0,0.9227061153330705,0.9999999416682509
76974,Urah,7,0.7504088659110701,5.15118527921235,0,0.9227804491731876,0.9999999416682509
207259,Zbtb7c,18,0.6276499896153833,4.169827039442766,0,0.9233650301496188,0.9999999416682509
545261,Bvht,18,-0.5854171713229397,1.5858248237020016,0,0.9233816880398003,0.9999999416682509
17758,Map4,9,0.7701532636421291,7.060261097185841,0,0.92345898094612755,0.9999999416682509
192212,Prom2,2,0.6638511727758152,6.990968486854407,0,0.9234765893067702,0.9999999416682509
69926,Dnah17,11,-0.5617359179919954,1.9514115512321693,0,0.9235655282438797,0.9999999416682509
100042415,Mnd1-ps,14,0.6908349951087338,1.9566027168808802,0,0.9236321535729987,0.9999999416682509
74440,Cmip,8,0.7973713815278751,6.850120633572837,0,0.923679784095627,0.9999999416682509
75210,Prr3,17,0.7553961268658518,4.241810124994718,0,0.9236828289310449,0.9999999416682509
54630,Prickle3,X,0.7534780283779705,3.7967606179805258,0,0.9239620233506897,0.9999999416682509
69918,NA,NA,-0.29711972977996126,1.5198272087843607,0,0.923968398084687,0.9999999416682509
242481,NA,NA,-0.5570047764412234,4.327122033554661,0,0.9240979713084166,0.9999999416682509
78923,Chsy3,18,-0.3759752944781686,1.3906014559823836,0,0.9242422525629221,0.9999999416682509
75620,Kxd1,8,-0.7122232307750158,4.92565470876981,0,0.9243366254644553,0.9999999416682509
118445,Klf16,10,0.6713422492586778,5.918103770059072,0,0.9243770259996299,0.9999999416682509
77582,Mboat7,7,0.8051322695217804,5.668079520359439,0,0.9244949471307481,0.9999999416682509
77739,Adamtsl1,4,0.3241602044628944,1.6107784330271249,0,0.9245416648373049,0.9999999416682509
100502987,NA,NA,-0.4478271751706373,4.750369179289959,0,0.924567214145532,0.9999999416682509
232599,Gm4876,6,0.3602495573968627,1.17691547720441,0,0.9246158224661573,0.9999999416682509
66308,Mplkip,13,0.7719323417884811,3.276108198646397,0,0.9248427936952544,0.9999999416682509
73689,Bloc1s2,19,-0.6364842594238764,2.640429555732276,0,0.9249296979825241,0.9999999416682509
71795,Pitpnc1,11,-0.682083676994826,5.312714255977615,0,0.9249507850836007,0.9999999416682509
74843,Mss51,14,-0.42377424067035296,0.26328271964606953,0,0.9249864788374365,0.9999999416682509
66459,Pyurf,6,0.718477767460699,3.618012605536605,0,0.924991608277161,0.9999999416682509
237459,Cdk17,10,0.7828611989216299,5.473504306657742,0,0.9250438968528614,0.9999999416682509
319899,Dock6,9,0.6685634004222827,5.1003803300911414,0,0.925114770924177,0.9999999416682509
271144,Ankdd1b,13,0.37022900397756847,-0.3955546963468391,0,0.9251246793865103,0.9999999416682509
81601,Kat5,19,-0.7909547264484136,5.826312610896348,0,0.9251524122852308,0.9999999416682509
75785,Klhl24,16,-0.6008821263693296,6.302707035825226,0,0.9251609110977299,0.9999999416682509
17434,Mocs2,13,-0.7355183040701494,5.918133175808025,0,0.9253615916910294,0.9999999416682509
100504611,NA,NA,0.5405370967620176,1.2567884812581323,0,0.9254970479935793,0.9999999416682509
668158,Ccdc85c,12,0.6865681756172468,3.049052818811363,0,0.9255072288875097,0.9999999416682509
20849,Stat4,1,-0.3263888756155917,-0.7964205371025581,0,0.9255420310286406,0.9999999416682509
51788,H2az1,3,0.6966863124090299,2.192829082097253,0,0.9255480383538732,0.9999999416682509
109032,Sp110,1,-0.5886389814880013,1.5970397757456274,0,0.9258295437424539,0.9999999416682509
233490,Crebzf,7,-0.5855435321750351,5.927171391932962,0,0.9258597370196548,0.9999999416682509
93692,Glrx,13,-0.7782262763660617,3.8231917025524997,0,0.9259594910619322,0.9999999416682509
22247,Umps,16,0.7780330042475292,4.832537527150113,0,0.9259648684475964,0.9999999416682509
73945,Otud4,8,0.6524116747352782,6.987649306052291,0,0.9260376201901611,0.9999999416682509
231452,Sdad1,5,0.6004604678421508,5.711682550576345,0,0.9260596939082433,0.9999999416682509
50776,Polg2,11,-0.5130955189094184,2.3787346547068626,0,0.9260687152279578,0.9999999416682509
15903,Id3,4,0.47789287694357263,5.581278679351764,0,0.926092246262906,0.9999999416682509
67225,Rnpc3,3,-0.682384363587027,4.730237602560216,0,0.9261655928208735,0.9999999416682509
108083,Pip4k2b,11,0.6672795165167082,4.890142983879644,0,0.9261688409799705,0.9999999416682509
100037278,Niban3,8,-0.5116775732167083,1.7913502900028937,0,0.9261724917905664,0.9999999416682509
215951,Afg1l,10,-0.6888471556425677,3.0579085060377387,0,0.9262952280375388,0.9999999416682509
22746,Zfp85,13,-0.5112445609828387,0.08868672384844384,0,0.9263159041267764,0.9999999416682509
66237,Atp6v1g2,17,-0.4904060328511541,0.7009392881674337,0,0.926516164712281,0.9999999416682509
100042424,NA,NA,0.7628565155691085,4.4222825853912715,0,0.926552709579671,0.9999999416682509
100504423,NA,NA,-0.3776156317880013,0.48741229871058356,0,0.9266877765173763,0.9999999416682509
19386,Ranbp2,10,-0.5756248451085408,8.734629345647559,0,0.9266918653785969,0.9999999416682509
217258,Abca8a,11,-0.1749749065334001,1.9315972489869127,0,0.9267263287697274,0.9999999416682509
15051,H2-T22,17,-0.7539869057605388,4.811644596272219,0,0.9267566310999156,0.9999999416682509
93699,Pcdhgb1,18,0.6417723252903584,1.7498198602842205,0,0.9268204663007917,0.9999999416682509
67994,Mrps11,7,0.6848145002547597,3.862988117532904,0,0.9270401123227684,0.9999999416682509
69923,Agk,6,0.6185068206524476,1.8017755915446978,0,0.9271690311454494,0.9999999416682509
100040563,Dynlt1c,17,-0.6278686310337931,1.0201472228743784,0,0.9271715421971413,0.9999999416682509
67023,Use1,8,-0.7927921664587245,6.436620102851879,0,0.927313169458509,0.9999999416682509
26901,Ss18l2,9,-0.6551625736667752,3.0434741116427966,0,0.9273897326216991,0.9999999416682509
231050,Galnt11,5,-0.7365851008439934,4.792109792314674,0,0.9274344975008444,0.9999999416682509
30877,Gnl3,14,0.644776424116678,7.029323311432141,0,0.9275665255375211,0.9999999416682509
68043,Eef1akmt1,14,0.6301810641152006,2.912788624749955,0,0.9277949977347385,0.9999999416682509
66443,Tnfaip8l1,17,-0.644744302787155,1.6512949652345834,0,0.927804258092739,0.9999999416682509
68024,H2bc4,13,-0.4447552852012331,3.927087683313345,0,0.9278288762854306,0.9999999416682509
14251,Flot1,17,-0.7723258445823982,6.208956709283061,0,0.9281912901507463,0.9999999416682509
14538,Gcnt2,13,0.57684573536004,7.635025917746405,0,0.9281940558373997,0.9999999416682509
68837,Foxk2,11,0.7334548971977517,5.966098762642195,0,0.9284901947977944,0.9999999416682509
230661,Tesk2,4,0.70205807382166,2.041930017553988,0,0.9285695156089618,0.9999999416682509
67920,Mak16,8,0.7318409163481236,4.9506721906280005,0,0.9286214602543507,0.9999999416682509
217119,Xylt2,11,0.6206785312658618,4.0048152099599745,0,0.928629590339468,0.9999999416682509
13992,Khdrbs3,15,-0.5315545465739069,5.435934458961101,0,0.9287706909775715,0.9999999416682509
12450,Ccng1,11,-0.8004495627454258,6.441068028235596,0,0.9289713414064648,0.9999999416682509
20200,S100a6,3,0.5148852863664253,8.364479410662096,0,0.9293380513020565,0.9999999416682509
22701,Zfp41,15,0.3541002088436076,0.9873926834261961,0,0.9295512547784303,0.9999999416682509
69714,Tfpt,7,0.6798366522355144,3.37381280799905,0,0.9295701958131398,0.9999999416682509
71151,Eri2,7,0.7091311797031086,2.6379403834134507,0,0.929579687093075,0.9999999416682509
13807,Eno2,6,-0.540638386559245,2.7394316846143427,0,0.9296083038173021,0.9999999416682509
17687,Msh5,17,-0.4116471671757287,1.8866426033310764,0,0.929766911229598,0.9999999416682509
18301,Fxyd5,7,-0.584731673807383,1.466788121828802,0,0.9300408631493899,0.9999999416682509
101966,D8Ertd738e,8,-0.7887391997268045,5.822376435234664,0,0.9301958242916376,0.9999999416682509
12411,Cbs,17,-0.48917910459008396,2.705123032888239,0,0.9302057094780097,0.9999999416682509
74081,Cep350,1,-0.7688701331350645,6.543598465728222,0,0.9302831068234545,0.9999999416682509
227446,Relch,1,-0.7794295078236484,6.028986959484121,0,0.9302973202381758,0.9999999416682509
72065,Rap2c,X,-0.6325544222594601,5.855404684430409,0,0.9303108360936145,0.9999999416682509
66152,Uqcr10,11,0.7306949304412331,5.047684643260919,0,0.9303719405882201,0.9999999416682509
12866,Cox7a2,9,0.6570848006479557,2.924562230160754,0,0.9304212044897555,0.9999999416682509
12566,Cdk2,10,0.7806031352021856,5.095946109160281,0,0.930487003273777,0.9999999416682509
100233175,Gon7,12,0.6509732494484657,2.053532952346399,0,0.9306316458337495,0.9999999416682509
26889,Cln8,8,0.7691880444640296,3.57752041355349,0,0.9308704146219362,0.9999999416682509
66341,Eid3,10,-0.5255556701734148,2.8013250966982626,0,0.9309219318266474,0.9999999416682509
100042784,Prdm11,2,0.5975955857974344,1.5895277106515733,0,0.9309363333720009,0.9999999416682509
19317,Qk,17,0.7223648470976087,7.300901506536959,0,0.9312092141769429,0.9999999416682509
109332,Cdcp1,9,0.6255063467690345,8.159979645035003,0,0.9314348765725646,0.9999999416682509
20503,Slc16a7,10,0.5683164204410089,2.1444244973387887,0,0.9314358333306051,0.9999999416682509
15953,Ifi47,11,-0.3841634488992569,2.336671624560086,0,0.9314401726406121,0.9999999416682509
76612,Lrrc27,7,-0.6483315768975584,1.2559809089609062,0,0.9314429143206266,0.9999999416682509
269870,Zfp446,7,0.6957032201003253,2.477673832455713,0,0.9315338173273158,0.9999999416682509
67073,Pi4k2b,5,-0.7177991722713939,5.736113539866463,0,0.931550378196342,0.9999999416682509
66599,Rdm1,11,0.7815707474742153,3.7025567679212994,0,0.9316032415014864,0.9999999416682509
100504117,NA,NA,0.41726263305390643,-0.0779482470453634,0,0.931676221612464,0.9999999416682509
16194,Il6ra,3,-0.5437383122756136,5.973771669240735,0,0.9317020212763674,0.9999999416682509
11518,Add1,5,0.7526955633981514,7.432900209342735,0,0.9317498286826547,0.9999999416682509
433813,Pusl1,4,-0.6480726325083399,3.739733622115336,0,0.9317953570714345,0.9999999416682509
19664,Rbpj,5,0.7007325819152053,4.505363548244149,0,0.9318409235193278,0.9999999416682509
20621,Snn,16,0.6353599157649819,2.8091230546635653,0,0.9320248648834014,0.9999999416682509
74120,Zfp263,16,-0.5687832674674018,5.083155804798361,0,0.9321311841337636,0.9999999416682509
114663,Impa2,18,0.5826257273191304,3.973179054982818,0,0.9322040156743467,0.9999999416682509
66446,Exosc7,9,0.7087031985615688,3.4375647775505263,0,0.932225933333656,0.9999999416682509
18426,Ovol1,19,-0.5786045374786699,5.37181223703446,0,0.9322478777232103,0.9999999416682509
14043,Ext2,2,0.7881519358701743,6.811472039264659,0,0.9323491876871114,0.9999999416682509
59041,Stk25,1,-0.8102890612900024,6.95325898602281,0,0.9325661974772538,0.9999999416682509
67973,Mphosph10,7,0.41694142820245705,4.9841449338351325,0,0.9325743170320067,0.9999999416682509
623286,Ndufs6b,7,0.6816359890854811,3.5883693584486243,0,0.9326232069777751,0.9999999416682509
69683,Emc10,7,0.8079112539757265,6.648633247600473,0,0.9326378127453466,0.9999999416682509
19171,Psmb10,8,-0.782078419994626,4.515792124970619,0,0.9327026677438743,0.9999999416682509
319616,Fzd10os,5,0.3549116714404774,2.5383652485298835,0,0.932739282420324,0.9999999416682509
71743,Coasy,11,-0.7334924700320542,4.638246952777468,0,0.9328063451124725,0.9999999416682509
17222,Anapc1,2,0.7964338574110208,7.187827077604656,0,0.9328472035788602,0.9999999416682509
67296,Socs4,14,-0.6180133412627278,4.938182636542387,0,0.932890897725382,0.9999999416682509
73230,Bmper,9,-0.1588838774444753,-0.25543182640725376,0,0.9329424212851625,0.9999999416682509
52575,Trmt10c,16,0.5908521707857517,4.421383327607488,0,0.9330074625085563,0.9999999416682509
544696,Tbc1d32,10,-0.6227077094912898,4.661415985092936,0,0.9332399057541357,0.9999999416682509
230484,Usp1,4,0.6685282632544833,4.665841812798425,0,0.9332421253910007,0.9999999416682509
626854,NA,NA,-0.6406483415478315,3.8795862101603973,0,0.933393914516377,0.9999999416682509
21844,Tiam1,16,0.6648233874981866,5.686222563485813,0,0.933590707043422,0.9999999416682509
68241,Mcrip2,17,-0.5445164367839914,1.230439029366738,0,0.9336195555040289,0.9999999416682509
230379,Acer2,4,-0.6695608276752338,2.8550412282314963,0,0.9337355517022942,0.9999999416682509
240064,Zfp799,17,-0.5508008933725232,2.826982490029515,0,0.9338451219177752,0.9999999416682509
432486,Gnptab,10,0.7678829836613801,5.42434557204647,0,0.9338452404496412,0.9999999416682509
22779,Ikzf2,1,0.5496184824909789,3.7564068319225723,0,0.9338928552581415,0.9999999416682509
76630,Stambpl1,19,-0.7254553976556393,3.7087323137637553,0,0.9339285020983236,0.9999999416682509
13528,Dtnb,12,0.7961611366163872,5.509057661579924,0,0.9339754466466638,0.9999999416682509
76820,Cyria,12,0.7228393053163149,4.262295185431674,0,0.9340684820631048,0.9999999416682509
231801,Agfg2,5,-0.6492235385007601,3.3633258404821462,0,0.9341028694071869,0.9999999416682509
12359,Cat,2,-0.7304629283387802,6.173779593508593,0,0.9342407442693437,0.9999999416682509
18391,Sigmar1,4,0.6490590364443092,3.812800524297448,0,0.9342949830914877,0.9999999416682509
72938,Hspb11,4,0.679528276609688,2.4933475785834176,0,0.9343141400851143,0.9999999416682509
20924,Supt5,7,-0.790000244608394,8.210654157266072,0,0.934357423583407,0.9999999416682509
